Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
221.532,TraderOne,Tick,0,0,0,0,150500,150100,0,0,0,OK
221.703,TraderOne,Tick,0,0,0,0,150500,150100,0,0,0,OK
222.016,TraderOne,Tick,0,0,0,0,150500,150100,0,0,0,OK
222.235,TraderOne,Tick,0,0,0,0,150500,150100,0,0,0,OK
222.469,TraderOne,Tick,0,0,0,0,150500,150100,0,0,0,OK
222.719,TraderOne,Tick,0,0,0,0,149500,150100,0,0,0,OK
223.047,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
223.297,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
223.5,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
223.719,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
224.032,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
224.266,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
224.485,TraderOne,Tick,0,0,0,0,149500,150000,0,0,0,OK
224.813,TraderOne,Tick,0,0,0,0,150400,149800,0,0,0,OK
225.047,TraderOne,Tick,0,0,0,0,150100,149400,0,0,0,OK
225.282,TraderOne,Tick,0,0,0,0,150100,149500,0,0,0,OK
225.5,TraderOne,Tick,0,0,0,0,150100,149500,0,0,0,OK
225.813,TraderOne,Tick,0,0,0,0,150100,149500,0,0,0,OK
226.0,TraderOne,Tick,0,0,0,0,150100,149500,0,0,0,OK
226.297,TraderOne,Tick,0,0,0,0,149300,149500,0,0,0,OK
226.516,TraderOne,Tick,0,0,0,0,149300,149500,0,0,0,OK
226.735,TraderOne,Tick,0,0,0,0,150300,149500,0,0,0,OK
227.032,TraderOne,Tick,0,0,0,0,150300,149500,0,0,0,OK
227.203,TraderOne,Tick,0,0,0,0,150300,149500,0,0,0,OK
227.532,TraderOne,Tick,0,0,0,0,150300,150200,0,0,0,OK
227.735,TraderOne,Tick,0,0,0,0,150300,150200,0,0,0,OK
228.016,TraderOne,Tick,0,0,0,0,150300,150800,0,0,0,OK
228.25,TraderOne,Tick,0,0,0,0,150300,150600,0,0,0,OK
228.485,TraderOne,Tick,0,0,0,0,150300,150600,0,0,0,OK
228.75,TraderOne,Tick,0,0,0,0,150300,150600,0,0,0,OK
229.032,TraderOne,Tick,0,0,0,0,150100,150600,0,0,0,OK
229.235,TraderOne,Tick,0,0,0,0,150100,150600,0,0,0,OK
229.5,TraderOne,Tick,0,0,0,0,150100,150600,0,0,0,OK
229.797,TraderOne,Tick,0,0,0,0,150100,150600,0,0,0,OK
230.047,TraderOne,Tick,0,0,0,0,150100,150600,0,0,0,OK
230.297,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
230.485,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
230.766,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
231.016,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
231.266,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
231.547,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
231.703,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
232.047,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
232.25,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
232.516,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
232.766,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
232.953,TraderOne,Tick,0,0,0,0,150600,150700,0,0,0,OK
233.25,TraderOne,Tick,0,0,0,0,150600,151100,0,0,0,OK
233.5,TraderOne,Tick,0,0,0,0,150600,151100,0,0,0,OK
233.735,TraderOne,Tick,0,0,0,0,150600,151100,0,0,0,OK
234.063,TraderOne,Tick,0,0,0,0,150600,151100,0,0,0,OK
234.328,TraderOne,Tick,0,0,0,0,150600,151200,0,0,0,OK
234.547,TraderOne,Tick,0,0,0,0,150700,151200,0,0,0,OK
234.719,TraderOne,Tick,0,0,0,0,150700,151200,0,0,0,OK
235.047,TraderOne,Tick,0,0,0,0,150800,151200,0,0,0,OK
235.266,TraderOne,Tick,0,0,0,0,150900,151500,0,0,0,OK
235.469,TraderOne,Tick,0,0,0,0,150900,151500,0,0,0,OK
235.797,TraderOne,Tick,0,0,0,0,151100,151600,0,0,0,OK
236.047,TraderOne,Tick,0,0,0,0,151100,151600,0,0,0,OK
236.266,TraderOne,Tick,0,0,0,0,151100,151600,0,0,0,OK
236.5,TraderOne,Tick,0,0,0,0,151000,151600,0,0,0,OK
236.797,TraderOne,Tick,0,0,0,0,151200,151600,0,0,0,OK
237.0,TraderOne,Tick,0,0,0,0,151000,151600,0,0,0,OK
237.282,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
237.5,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
237.703,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
237.985,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
238.235,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
238.485,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
238.75,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
239.047,TraderOne,Tick,0,0,0,0,151000,151700,0,0,0,OK
239.297,TraderOne,Tick,0,0,0,0,151000,151500,0,0,0,OK
239.547,TraderOne,Tick,0,0,0,0,151300,151500,0,0,0,OK
239.766,TraderOne,Tick,0,0,0,0,151300,151500,0,0,0,OK
239.969,TraderOne,Tick,0,0,0,0,151300,151500,0,0,0,OK
240.235,TraderOne,Tick,0,0,0,0,151300,151400,0,0,0,OK
240.532,TraderOne,Tick,0,0,0,0,151400,151400,0,0,0,OK
240.797,TraderOne,Tick,0,0,0,0,151400,151500,0,0,0,OK
241.032,TraderOne,Tick,0,0,0,0,151400,151500,0,0,0,OK
241.282,TraderOne,Tick,0,0,0,0,151400,151500,0,0,0,OK
241.532,TraderOne,Tick,0,0,0,0,151400,151500,0,0,0,OK
241.75,TraderOne,Tick,0,0,0,0,151400,151500,0,0,0,OK
241.969,TraderOne,Tick,0,0,0,0,150900,151500,0,0,0,OK
242.297,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
242.547,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
242.703,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
243.0,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
243.266,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
243.516,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
243.75,TraderOne,Tick,0,0,0,0,150800,151300,0,0,0,OK
243.985,TraderOne,Tick,0,0,0,0,150800,151500,0,0,0,OK
244.25,TraderOne,Tick,0,0,0,0,150800,151500,0,0,0,OK
244.469,TraderOne,Tick,0,0,0,0,150800,151500,0,0,0,OK
244.766,TraderOne,Tick,0,0,0,0,150800,151500,0,0,0,OK
245.0,TraderOne,Tick,0,0,0,0,150800,151500,0,0,0,OK
245.25,TraderOne,Tick,0,0,0,0,150800,151400,0,0,0,OK
245.594,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
245.719,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
246.0,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
246.266,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
246.547,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
246.797,TraderOne,Tick,0,0,0,0,151400,151800,0,0,0,OK
247.016,TraderOne,Tick,0,0,0,0,151400,152100,0,0,0,OK
247.25,TraderOne,Tick,0,0,0,0,151700,152100,0,0,0,OK
247.485,TraderOne,Tick,0,0,0,0,151700,152100,0,0,0,OK
247.766,TraderOne,Tick,0,0,0,0,151400,152100,0,0,0,OK
248.032,TraderOne,Tick,0,0,0,0,151400,152100,0,0,0,OK
248.313,TraderOne,Tick,0,0,0,0,151500,152100,0,0,0,OK
248.547,TraderOne,Tick,0,0,0,0,151500,152100,0,0,0,OK
248.813,TraderOne,Tick,0,0,0,0,151500,152100,0,0,0,OK
249.0,TraderOne,Tick,0,0,0,0,151800,152100,0,0,0,OK
249.407,TraderOne,Tick,0,0,0,0,152000,152900,0,0,0,OK
249.563,TraderOne,Tick,0,0,0,0,152400,152900,0,0,0,OK
249.813,TraderOne,Tick,0,0,0,0,152400,152600,0,0,0,OK
250.016,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
250.203,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
250.5,TraderOne,Tick,0,0,0,0,152600,152700,0,0,0,OK
250.797,TraderOne,Tick,0,0,0,0,152600,152700,0,0,0,OK
251.032,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
251.25,TraderOne,Tick,0,0,0,0,152000,152500,0,0,0,OK
251.516,TraderOne,Tick,0,0,0,0,152000,152600,0,0,0,OK
251.766,TraderOne,Tick,0,0,0,0,152000,152500,0,0,0,OK
252.032,TraderOne,Tick,0,0,0,0,152000,152500,0,0,0,OK
252.266,TraderOne,Tick,0,0,0,0,152000,152500,0,0,0,OK
252.485,TraderOne,Tick,0,0,0,0,152000,152500,0,0,0,OK
252.797,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
253.0,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
253.25,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
253.469,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
253.735,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
254.0,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
254.297,TraderOne,Tick,0,0,0,0,152600,152500,0,0,0,OK
254.516,TraderOne,Tick,0,0,0,0,152200,152500,0,0,0,OK
254.719,TraderOne,Tick,0,0,0,0,152200,152500,0,0,0,OK
255.016,TraderOne,Tick,0,0,0,0,152200,152500,0,0,0,OK
255.266,TraderOne,Tick,0,0,0,0,152200,152500,0,0,0,OK
255.469,TraderOne,Tick,0,0,0,0,152200,152500,0,0,0,OK
255.797,TraderOne,Tick,0,0,0,0,152200,152200,0,0,0,OK
255.985,TraderOne,Tick,0,0,0,0,152200,152200,0,0,0,OK
256.25,TraderOne,Tick,0,0,0,0,152200,152200,0,0,0,OK
256.516,TraderOne,Tick,0,0,0,0,152200,152000,0,0,0,OK
256.703,TraderOne,Tick,0,0,0,0,152200,152000,0,0,0,OK
257.016,TraderOne,Tick,0,0,0,0,152200,152000,0,0,0,OK
257.235,TraderOne,Tick,0,0,0,0,151400,152000,0,0,0,OK
257.516,TraderOne,Tick,0,0,0,0,151400,152000,0,0,0,OK
257.782,TraderOne,Tick,0,0,0,0,151400,152000,0,0,0,OK
258.016,TraderOne,Tick,0,0,0,0,151400,152000,0,0,0,OK
258.25,TraderOne,Tick,0,0,0,0,151700,151900,0,0,0,OK
258.453,TraderOne,Tick,0,0,0,0,151700,151900,0,0,0,OK
258.719,TraderOne,Tick,0,0,0,0,151700,151700,0,0,0,OK
259.0,TraderOne,Tick,0,0,0,0,151700,151700,0,0,0,OK
259.282,TraderOne,Tick,0,0,0,0,151700,151600,0,0,0,OK
259.547,TraderOne,Tick,0,0,0,0,151700,151600,0,0,0,OK
259.813,TraderOne,Tick,0,0,0,0,151700,151600,0,0,0,OK
259.969,TraderOne,Tick,0,0,0,0,151700,151600,0,0,0,OK
260.235,TraderOne,Tick,0,0,0,0,151300,151600,0,0,0,OK
260.469,TraderOne,Tick,0,0,0,0,151300,151600,0,0,0,OK
260.75,TraderOne,Tick,0,0,0,0,151300,151800,0,0,0,OK
260.985,TraderOne,Tick,0,0,0,0,151300,151800,0,0,0,OK
261.282,TraderOne,Tick,0,0,0,0,151300,151800,0,0,0,OK
261.532,TraderOne,Tick,0,0,0,0,151300,151800,0,0,0,OK
261.813,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
262.016,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
262.266,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
262.485,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
262.782,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
263.047,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
263.25,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
263.516,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
263.735,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
264.0,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
264.282,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
264.516,TraderOne,Tick,0,0,0,0,152000,152200,0,0,0,OK
264.735,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
265.0,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
265.203,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
265.532,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
265.782,TraderOne,Tick,0,0,0,0,152000,151800,0,0,0,OK
265.969,TraderOne,Tick,0,0,0,0,152100,151800,0,0,0,OK
266.266,TraderOne,Tick,0,0,0,0,152100,151800,0,0,0,OK
266.516,TraderOne,Tick,0,0,0,0,152100,151800,0,0,0,OK
266.735,TraderOne,Tick,0,0,0,0,152100,151800,0,0,0,OK
267.032,TraderOne,Tick,0,0,0,0,152100,152200,0,0,0,OK
267.282,TraderOne,Tick,0,0,0,0,152100,152200,0,0,0,OK
267.453,TraderOne,Tick,0,0,0,0,152100,152200,0,0,0,OK
267.766,TraderOne,Tick,0,0,0,0,152300,152200,0,0,0,OK
268.016,TraderOne,Tick,0,0,0,0,152300,152200,0,0,0,OK
268.297,TraderOne,Tick,0,0,0,0,152300,152200,0,0,0,OK
268.469,TraderOne,Tick,0,0,0,0,152300,152200,0,0,0,OK
268.735,TraderOne,Tick,0,0,0,0,152300,152600,0,0,0,OK
269.016,TraderOne,Tick,0,0,0,0,152300,152600,0,0,0,OK
269.282,TraderOne,Tick,0,0,0,0,152300,152600,0,0,0,OK
269.485,TraderOne,Tick,0,0,0,0,152300,153000,0,0,0,OK
269.782,TraderOne,Tick,0,0,0,0,152300,153000,0,0,0,OK
269.953,TraderOne,Tick,0,0,0,0,152100,153000,0,0,0,OK
270.203,TraderOne,Tick,0,0,0,0,152100,153000,0,0,0,OK
270.547,TraderOne,Tick,0,0,0,0,152100,152900,0,0,0,OK
270.813,TraderOne,Tick,0,0,0,0,152100,152900,0,0,0,OK
271.016,TraderOne,Tick,0,0,0,0,152300,153000,0,0,0,OK
271.297,TraderOne,Tick,0,0,0,0,152300,153300,0,0,0,OK
271.532,TraderOne,Tick,0,0,0,0,152700,153300,0,0,0,OK
271.719,TraderOne,Tick,0,0,0,0,152700,153500,0,0,0,OK
272.032,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
272.25,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
272.469,TraderOne,Tick,0,0,0,0,153600,153600,0,0,0,OK
272.703,TraderOne,Tick,0,0,0,0,152800,153600,0,0,0,OK
273.0,TraderOne,Tick,0,0,0,0,152800,153600,0,0,0,OK
273.266,TraderOne,Tick,0,0,0,0,152800,153600,0,0,0,OK
273.516,TraderOne,Tick,0,0,0,0,152600,153600,0,0,0,OK
273.766,TraderOne,Tick,0,0,0,0,152600,153600,0,0,0,OK
273.969,TraderOne,Tick,0,0,0,0,153800,153600,0,0,0,OK
274.25,TraderOne,Tick,0,0,0,0,153800,153600,0,0,0,OK
274.485,TraderOne,Tick,0,0,0,0,153800,152900,0,0,0,OK
274.735,TraderOne,Tick,0,0,0,0,153800,152900,0,0,0,OK
275.047,TraderOne,Tick,0,0,0,0,153800,152700,0,0,0,OK
275.219,TraderOne,Tick,0,0,0,0,152300,152700,0,0,0,OK
275.547,TraderOne,Tick,0,0,0,0,153400,152700,0,0,0,OK
275.719,TraderOne,Tick,0,0,0,0,153400,152700,0,0,0,OK
276.063,TraderOne,Tick,0,0,0,0,153400,152700,0,0,0,OK
276.235,TraderOne,Tick,0,0,0,0,153400,153000,0,0,0,OK
276.453,TraderOne,Tick,0,0,0,0,153400,153100,0,0,0,OK
276.782,TraderOne,Tick,0,0,0,0,153400,153100,0,0,0,OK
277.032,TraderOne,Tick,0,0,0,0,152400,153100,0,0,0,OK
277.297,TraderOne,Tick,0,0,0,0,152400,153100,0,0,0,OK
277.5,TraderOne,Tick,0,0,0,0,152400,153100,0,0,0,OK
277.735,TraderOne,Tick,0,0,0,0,152400,152900,0,0,0,OK
277.969,TraderOne,Tick,0,0,0,0,152400,152900,0,0,0,OK
278.297,TraderOne,Tick,0,0,0,0,152400,152900,0,0,0,OK
278.547,TraderOne,Tick,0,0,0,0,152400,153100,0,0,0,OK
278.782,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
279.0,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
279.235,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
279.469,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
279.782,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
280.032,TraderOne,Tick,0,0,0,0,152400,153200,0,0,0,OK
280.282,TraderOne,Tick,0,0,0,0,152400,153000,0,0,0,OK
280.469,TraderOne,Tick,0,0,0,0,152400,152800,0,0,0,OK
280.797,TraderOne,Tick,0,0,0,0,152400,152800,0,0,0,OK
281.047,TraderOne,Tick,0,0,0,0,152400,152600,0,0,0,OK
281.235,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
281.532,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
281.766,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
282.032,TraderOne,Tick,0,0,0,0,152400,152700,0,0,0,OK
282.313,TraderOne,Tick,0,0,0,0,152800,152700,0,0,0,OK
282.5,TraderOne,Tick,0,0,0,0,152800,152700,0,0,0,OK
282.703,TraderOne,Tick,0,0,0,0,152800,152800,0,0,0,OK
283.032,TraderOne,Tick,0,0,0,0,152800,152800,0,0,0,OK
283.297,TraderOne,Tick,0,0,0,0,152800,152800,0,0,0,OK
283.453,TraderOne,Tick,0,0,0,0,152800,152800,0,0,0,OK
283.766,TraderOne,Tick,0,0,0,0,152300,152800,0,0,0,OK
284.032,TraderOne,Tick,0,0,0,0,153600,152800,0,0,0,OK
284.219,TraderOne,Tick,0,0,0,0,153600,152800,0,0,0,OK
284.5,TraderOne,Tick,0,0,0,0,153600,152800,0,0,0,OK
284.735,TraderOne,Tick,0,0,0,0,152400,152800,0,0,0,OK
285.047,TraderOne,Tick,0,0,0,0,152400,153100,0,0,0,OK
285.297,TraderOne,Tick,0,0,0,0,152600,153500,0,0,0,OK
285.578,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
285.75,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
285.969,TraderOne,Tick,0,0,0,0,153900,153900,0,0,0,OK
286.235,TraderOne,Tick,0,0,0,0,153900,153600,0,0,0,OK
286.5,TraderOne,Tick,0,0,0,0,153900,153600,0,0,0,OK
286.75,TraderOne,Tick,0,0,0,0,153900,153600,0,0,0,OK
287.0,TraderOne,Tick,0,0,0,0,153900,153600,0,0,0,OK
287.219,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
287.5,TraderOne,Tick,0,0,0,0,153100,153500,0,0,0,OK
287.782,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
288.047,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
288.297,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
288.453,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
288.735,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
289.047,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
289.203,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
289.532,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
289.797,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
290.032,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
290.266,TraderOne,Tick,0,0,0,0,153100,153500,0,0,0,OK
290.516,TraderOne,Tick,0,0,0,0,153400,153500,0,0,0,OK
290.703,TraderOne,Tick,0,0,0,0,153400,153500,0,0,0,OK
291.0,TraderOne,Tick,0,0,0,0,153100,153500,0,0,0,OK
291.266,TraderOne,Tick,0,0,0,0,153100,153500,0,0,0,OK
291.516,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
291.782,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
291.969,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
292.282,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
292.532,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
292.719,TraderOne,Tick,0,0,0,0,154000,153600,0,0,0,OK
293.032,TraderOne,Tick,0,0,0,0,154000,153600,0,0,0,OK
293.219,TraderOne,Tick,0,0,0,0,154000,153600,0,0,0,OK
293.5,TraderOne,Tick,0,0,0,0,154000,153400,0,0,0,OK
293.719,TraderOne,Tick,0,0,0,0,154000,153400,0,0,0,OK
294.0,TraderOne,Tick,0,0,0,0,153900,153400,0,0,0,OK
294.266,TraderOne,Tick,0,0,0,0,153900,153400,0,0,0,OK
294.532,TraderOne,Tick,0,0,0,0,154000,153400,0,0,0,OK
294.75,TraderOne,Tick,0,0,0,0,154000,153400,0,0,0,OK
295.032,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
295.219,TraderOne,Tick,0,0,0,0,154000,153500,0,0,0,OK
295.516,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
295.719,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
296.0,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
296.203,TraderOne,Tick,0,0,0,0,153900,153500,0,0,0,OK
296.563,TraderOne,Tick,0,0,0,0,153900,153400,0,0,0,OK
296.797,TraderOne,Tick,0,0,0,0,153900,153400,0,0,0,OK
296.938,TraderOne,Tick,0,0,0,0,153900,153400,0,0,0,OK
297.219,TraderOne,Tick,0,0,0,0,153800,153200,0,0,0,OK
297.516,TraderOne,Tick,0,0,0,0,153800,153300,0,0,0,OK
297.719,TraderOne,Tick,0,0,0,0,153800,153300,0,0,0,OK
298.047,TraderOne,Tick,0,0,0,0,153800,153500,0,0,0,OK
298.266,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
298.5,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
298.782,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
298.985,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
299.219,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
299.5,TraderOne,Tick,0,0,0,0,153100,153400,0,0,0,OK
299.703,TraderOne,Tick,0,0,0,0,153100,153500,0,0,0,OK
299.985,TraderOne,Tick,0,0,0,0,153100,153700,0,0,0,OK
300.297,TraderOne,Tick,0,0,0,0,153100,153700,0,0,0,OK
300.469,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
300.735,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
301.0,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
301.219,TraderOne,Tick,0,0,0,0,153100,153700,0,0,0,OK
301.453,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
301.719,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
302.047,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
302.25,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
302.485,TraderOne,Tick,0,0,0,0,153100,153600,0,0,0,OK
302.719,TraderOne,Tick,0,0,0,0,153300,153600,0,0,0,OK
303.016,TraderOne,Tick,0,0,0,0,153700,153500,0,0,0,OK
303.297,TraderOne,Tick,0,0,0,0,153000,153300,0,0,0,OK
303.547,TraderOne,Tick,0,0,0,0,153000,153400,0,0,0,OK
303.703,TraderOne,Tick,0,0,0,0,153000,153400,0,0,0,OK
303.985,TraderOne,Tick,0,0,0,0,153000,153400,0,0,0,OK
304.25,TraderOne,Tick,0,0,0,0,154000,153200,0,0,0,OK
304.578,TraderOne,Tick,0,0,0,0,154000,153100,0,0,0,OK
304.719,TraderOne,Tick,0,0,0,0,154000,153100,0,0,0,OK
304.969,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
305.297,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
305.485,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
305.735,TraderOne,Tick,0,0,0,0,152500,152800,0,0,0,OK
305.969,TraderOne,Tick,0,0,0,0,152500,152800,0,0,0,OK
306.313,TraderOne,Tick,0,0,0,0,152500,152800,0,0,0,OK
306.516,TraderOne,Tick,0,0,0,0,152500,152600,0,0,0,OK
306.766,TraderOne,Tick,0,0,0,0,152500,152600,0,0,0,OK
307.016,TraderOne,Tick,0,0,0,0,152500,152600,0,0,0,OK
307.266,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
307.5,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
307.766,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
308.016,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
308.297,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
308.532,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
308.782,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
309.11,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
309.297,TraderOne,Tick,0,0,0,0,152500,152900,0,0,0,OK
309.547,TraderOne,Tick,0,0,0,0,152600,153200,0,0,0,OK
309.782,TraderOne,Tick,0,0,0,0,152600,153400,0,0,0,OK
310.032,TraderOne,Tick,0,0,0,0,152600,153400,0,0,0,OK
310.61,TraderOne,Tick,0,0,0,0,153800,154200,0,0,0,OK
310.719,TraderOne,Tick,0,0,0,0,153800,154200,0,0,0,OK
310.985,TraderOne,Tick,0,0,0,0,153800,154200,0,0,0,OK
311.282,TraderOne,Tick,0,0,0,0,153800,154200,0,0,0,OK
311.469,TraderOne,Tick,0,0,0,0,154100,154200,0,0,0,OK
311.703,TraderOne,Tick,0,0,0,0,154100,154200,0,0,0,OK
312.032,TraderOne,Tick,0,0,0,0,154100,154200,0,0,0,OK
312.266,TraderOne,Tick,0,0,0,0,154100,154200,0,0,0,OK
312.547,TraderOne,Tick,0,0,0,0,154100,154200,0,0,0,OK
312.75,TraderOne,Tick,0,0,0,0,153600,154200,0,0,0,OK
313.047,TraderOne,Tick,0,0,0,0,153600,154200,0,0,0,OK
313.235,TraderOne,Tick,0,0,0,0,153600,154300,0,0,0,OK
313.469,TraderOne,Tick,0,0,0,0,154300,154300,0,0,0,OK
313.766,TraderOne,Tick,0,0,0,0,154300,154300,0,0,0,OK
313.985,TraderOne,Tick,0,0,0,0,154300,154300,0,0,0,OK
314.282,TraderOne,Tick,0,0,0,0,154300,154300,0,0,0,OK
314.563,TraderOne,Tick,0,0,0,0,154300,154300,0,0,0,OK
314.75,TraderOne,Tick,0,0,0,0,154500,154300,0,0,0,OK
314.953,TraderOne,Tick,0,0,0,0,154500,154300,0,0,0,OK
315.282,TraderOne,Tick,0,0,0,0,154500,154300,0,0,0,OK
315.516,TraderOne,Tick,0,0,0,0,154500,154300,0,0,0,OK
